gender_gt,income_gt,education_gt,gender_pred,income_pred,education_pred,MSE_Loss,,,,,,,,
1,0,0,0,0,1,0.003650247,,,,,,,,
0,0,1,0,0,1,0.0681085,,,,,,,,
0,0,1,0,0,1,0.003110453,,,,,,,,
0,1,0,0,0,1,0.003195995,,,,,,,,
0,1,1,0,1,1,0.001665447,,,,,,,,
1,1,1,0,0,1,0.003746462,,,,,,,,
1,0,0,0,0,1,0.003754588,,,,,,,,
1,0,0,0,0,1,0.003824905,,,,,,,,
0,1,1,0,1,1,0.0257919,,,,,,,,
1,0,0,0,0,1,0.0037946,,,,,,,,
0,0,1,0,0,1,0.004293217,,,,,,,,
1,0,1,1,0,1,0.000688036,,,,,,,,
0,0,0,0,0,0,0.024000322,,,,,,,,
0,0,0,0,0,1,0.003761397,,,,,,,,
1,0,1,0,0,1,0.003707435,,,,,,,,
1,0,1,0,0,1,0.17591707,,,,,,,,
0,1,1,0,0,1,0.003759097,,,,,,,,
1,1,1,1,1,1,0.010814748,,,,,,,,
0,1,1,0,0,1,0.003691405,,,,,,,,
0,0,1,0,0,1,0.012652994,,,,,,,,
1,0,1,1,0,1,0.01799255,,,,,,,,
1,0,0,1,0,0,0.070457645,,,,,,,,
1,0,1,1,0,1,0.001804862,,,,,,,,
1,1,1,1,1,1,0.002517575,,,,,,,,
0,0,0,0,0,0,0.004484214,,,,,,,,
0,0,0,0,0,1,0.003902642,,,,,,,,
0,1,1,0,1,1,0.007925877,,,,,,,,
1,1,1,1,1,1,0.012466541,,,,,,,,
0,0,0,0,0,0,0.023255099,,,,,,,,
0,1,1,0,1,1,0.00988518,,,,,,,,
1,1,1,1,1,1,0.015499968,,,,,,,,
1,0,1,1,0,1,0.041966353,,,,,,,,
1,1,0,1,1,0,0.003117268,,,,,,,,
0,0,0,0,0,0,0.008162483,,,,,,,,
0,0,0,0,0,0,0.030763295,,,,,,,,
0,0,1,0,0,1,0.00038181,,,,,,,,
1,0,0,1,0,0,0.04351629,,,,,,,,
0,1,1,0,1,1,0.019616552,,,,,,,,
1,0,1,1,0,1,0.000877661,,,,,,,,
0,0,1,0,0,1,0.018993197,,,,,,,,
1,0,1,1,0,1,0.004491158,,,,,,,,
1,1,1,1,1,1,0.003869837,,,,,,,,
0,1,1,0,1,1,0.001453413,,,,,,,,
0,0,0,0,0,0,0.012562046,,,,,,,,
0,0,0,0,0,0,0.015298128,,,,,,,,
0,1,0,0,1,0,0.002985999,,,,,,,,
0,0,0,0,0,0,0.010203473,,,,,,,,
1,1,1,1,1,1,0.002563009,,,,,,,,
0,1,0,0,1,0,0.02215174,,,,,,,,
0,0,1,0,0,1,0.000493322,,,,,,,,
0,0,0,0,0,0,0.01535886,,,,,,,,
0,1,0,0,0,1,3.62E-05,,,,,,,,
1,0,1,1,0,1,0.001631802,,,,,,,,
1,0,1,1,0,1,0.008876178,,,,,,,,
1,0,0,1,0,0,0.047750577,,,,,,,,
0,0,0,0,0,0,0.009119094,,,,,,,,
0,0,0,0,0,0,0.03290164,,,,,,,,
0,1,1,0,1,1,0.001564021,,,,,,,,
0,1,1,0,0,1,0.0034623,,,,,,,,
0,0,1,0,0,1,0.009493219,,,,,,,,
1,0,1,1,0,0,0.017746285,,,,,,,,
0,1,1,0,1,1,0.006998,,,,,,,,
1,0,0,0,0,1,0.12901969,,,,,,,,
0,1,1,0,1,1,0.011737998,,,,,,,,
0,1,1,0,1,1,0.01006068,,,,,,,,
1,1,1,1,1,1,0.007504409,,,,,,,,
0,1,0,0,1,0,0.017201664,,,,,,,,
0,0,1,0,0,1,0.003775639,,,,,,,,
0,1,1,0,1,1,0.003318564,,,,,,,,
1,0,1,1,0,1,0.019624997,,,,,,,,
0,1,1,1,1,1,0.04879218,,,,,,,,
0,1,1,0,1,1,0.019354137,,,,,,,,
0,0,1,0,0,1,0.003544413,,,,,,,,
0,0,1,0,0,1,0.012523789,,,,,,,,
0,0,0,1,0,0,0.000943535,,,,,,,,
1,1,0,1,1,0,0.01995413,,,,,,,,
0,1,0,0,1,0,0.01812972,,,,,,,,
0,1,1,0,1,1,0.008456065,,,,,,,,
1,1,0,1,1,0,0.061353236,,,,,,,,
0,0,1,0,0,1,0.001310706,,,,,,,,
0,0,1,0,0,1,0.00113089,,,,,,,,
0,1,1,0,1,1,0.057233933,,,,,,,,
0,0,0,0,0,0,0.048839297,,,,,,,,
1,1,1,1,1,1,0.00222798,,,,,,,,
0,0,1,0,0,1,0.001956593,,,,,,,,
0,0,0,0,0,0,0.029823488,,,,,,,,
0,0,1,0,0,1,0.008905486,,,,,,,,
0,0,1,0,0,1,0.01545603,,,,,,,,
0,0,0,0,0,1,0.066908434,,,,,,,,
0,1,0,0,1,0,0.003015846,,,,,,,,
0,1,0,0,1,0,0.004871322,,,,,,,,
1,0,0,1,0,0,0.05851453,,,,,,,,
1,1,0,1,1,0,0.011110216,,,,,,,,
0,0,0,0,0,0,0.008790175,,,,,,,,
1,1,1,1,1,1,0.12654157,,,,,,,,
0,1,0,0,1,0,0.002954474,,,,,,,,
1,0,1,1,0,1,0.022022687,,,,,,,,
0,0,1,0,0,1,0.007486299,,,,,,,,
0,1,0,0,0,1,0.035615098,,,,,,,,
1,0,0,0,0,1,0.00372028,,,,,,,,
0,0,1,0,0,1,0.01791384,,,,,,,,
0,0,1,0,0,1,0.002353732,,,,,,,,
0,0,0,0,0,0,0.02682524,,,,,,,,
0,0,0,0,0,0,0.011690846,,,,,,,,
0,1,1,0,1,1,0.008656234,,,,,,,,
0,1,0,0,1,0,0.013516372,,,,,,,,
1,0,1,1,0,1,0.12156954,,,,,,,,
0,1,1,0,1,1,0.010053452,,,,,,,,
1,0,0,0,1,1,2.90E-05,,,,,,,,
0,0,1,0,0,1,0.045841437,,,,,,,,
0,1,1,0,1,1,0.01145895,,,,,,,,
0,1,1,0,0,1,0.06416888,,,,,,,,
0,1,0,0,1,0,0.002875538,,,,,,,,
0,0,1,0,0,1,0.023217667,,,,,,,,
0,0,1,0,0,1,0.009036634,,,,,,,,
1,0,1,1,0,1,0.011832479,,,,,,,,
0,1,0,0,1,0,0.021338262,,,,,,,,
0,1,1,0,1,1,0.011465647,,,,,,,,
0,1,0,0,1,0,0.003454362,,,,,,,,
0,1,1,0,1,1,0.000515846,,,,,,,,
0,0,1,0,0,1,0.009615907,,,,,,,,
0,0,0,0,0,0,0.008524146,,,,,,,,
0,0,1,0,0,1,0.001524115,,,,,,,,
1,0,0,1,0,0,0.002796132,,,,,,,,
0,1,0,0,1,0,7.32E-05,,,,,,,,
0,0,1,0,0,1,0.042916737,,,,,,,,
0,1,0,0,0,1,0.00364817,,,,,,,,
1,1,1,0,1,1,3.25E-05,,,,,,,,
0,1,1,0,0,1,0.06679433,,,,,,,,
0,0,0,0,0,0,0.001726043,,,,,,,,
0,1,0,0,1,0,0.024872439,,,,,,,,
0,0,1,0,0,1,0.06651569,,,,,,,,
1,1,0,0,0,1,0.002610355,,,,,,,,
0,0,1,0,0,1,0.00821271,,,,,,,,
0,1,0,1,1,1,3.17E-05,,,,,,,,
0,1,1,0,1,1,0.00979669,,,,,,,,
0,1,0,0,1,0,0.031541303,,,,,,,,
0,1,1,0,1,1,0.020698292,,,,,,,,
1,0,0,1,0,1,6.26E-05,,,,,,,,
1,0,0,1,0,0,0.028283743,,,,,,,,
0,0,1,0,0,1,0.03264845,,,,,,,,
0,1,1,0,1,1,0.025132813,,,,,,,,
1,0,1,1,0,1,0.004497489,,,,,,,,
0,0,0,0,0,0,0.011617664,,,,,,,,
0,1,1,0,1,1,0.010643897,,,,,,,,
0,0,1,0,0,1,0.000398837,,,,,,,,
1,1,1,1,1,1,0.004712801,,,,,,,,
1,1,1,1,1,1,0.015142603,,,,,,,,
0,0,0,1,0,0,0.020311622,,,,,,,,
0,0,0,0,0,0,0.003174937,,,,,,,,
0,0,1,0,0,1,0.004300046,,,,,,,,
0,0,1,0,0,1,0.008089518,,,,,,,,
0,0,1,0,0,1,0.08188942,,,,,,,,
1,1,1,1,1,1,0.07219499,,,,,,,,
1,1,1,0,1,1,4.75E-05,,,,,,,,
0,0,1,0,0,1,0.001146462,,,,,,,,
0,0,0,0,0,0,0.02633828,,,,,,,,
0,0,0,0,0,1,0.003827215,,,,,,,,
0,0,1,0,0,1,0.010850749,,,,,,,,
1,0,1,1,0,1,0.10091099,,,,,,,,
1,1,1,1,1,1,0.028179342,,,,,,,,
1,0,1,1,0,1,0.007030556,,,,,,,,
0,0,0,0,0,0,0.052333888,,,,,,,,
0,1,1,0,1,1,0.024635332,,,,,,,,
1,1,1,1,1,1,0.008268324,,,,,,,,
0,0,1,0,0,1,0.0754383,,,,,,,,
1,1,1,0,1,1,0.008341065,,,,,,,,
0,0,1,0,0,1,0.00350881,,,,,,,,
1,0,0,1,0,0,0.016472975,,,,,,,,
0,0,0,0,0,0,0.005811109,,,,,,,,
1,1,0,1,1,0,0.007607342,,,,,,,,
1,1,1,1,1,1,0.005070186,,,,,,,,
0,0,1,0,0,1,0.003786259,,,,,,,,
0,0,1,0,0,1,0.029485667,,,,,,,,
1,1,1,1,1,1,0.020472376,,,,,,,,
0,1,0,0,1,0,0.007954271,,,,,,,,
1,1,1,0,1,1,0.02937597,,,,,,,,
0,0,1,0,1,1,5.15E-05,,,,,,,,
0,1,1,0,1,1,0.008712964,,,,,,,,
1,1,0,0,1,0,0.025273778,,,,,,,,
0,0,1,0,0,1,0.038258437,,,,,,,,
0,0,0,0,0,0,0.021739533,,,,,,,,
1,1,1,1,1,1,0.020994902,,,,,,,,
0,1,0,0,1,0,0.02003612,,,,,,,,
0,0,1,0,0,1,0.029162146,,,,,,,,
0,0,0,1,1,0,0.012728278,,,,,,,,
0,0,0,0,0,0,0.024190897,,,,,,,,
0,0,1,0,0,1,0.00376354,,,,,,,,
1,1,1,0,1,1,0.005741372,,,,,,,,
0,1,1,0,1,1,0.007464664,,,,,,,,
0,1,1,0,1,1,0.00657077,,,,,,,,
1,0,0,1,0,0,0.005444128,,,,,,,,
1,0,1,1,0,1,0.017446907,,,,,,,,
0,0,1,0,0,1,0.003272321,,,,,,,,
0,0,0,0,0,1,0.002606927,,,,,,,,
0,1,1,0,0,1,0.003697344,,,,,,,,
0,1,1,0,1,1,0.02341387,,,,,,,,
0,0,1,0,0,1,0.003724454,,,,,,,,
0,1,0,1,1,0,0.000143184,,,,,,,,
0,1,0,0,1,0,0.009207075,,,,,,,,
1,1,1,0,1,1,0.013962979,,,,,,,,
1,0,0,0,0,1,0.00385798,,,,,,,,
0,1,0,0,1,0,0.010813599,,,,,,,,
0,1,1,0,1,1,0.017146586,,,,,,,,
1,1,0,1,1,0,0.032560743,,,,,,,,
0,0,0,0,0,0,0.020357598,,,,,,,,
0,0,1,0,0,1,0.001962901,,,,,,,,
1,0,0,1,0,0,0.011498412,,,,,,,,
0,0,1,0,0,1,0.011910904,,,,,,,,
0,0,1,0,0,1,0.000237471,,,,,,,,
1,0,0,0,0,1,0.003394939,,,,,,,,
1,0,0,0,0,1,0.003062801,,,,,,,,
0,0,1,0,0,1,0.021449411,,,,,,,,
0,0,1,0,0,1,0.00337686,,,,,,,,
0,0,0,0,0,0,0.004056029,,,,,,,,
1,0,1,1,0,1,0.031910278,,,,,,,,
1,0,1,1,0,1,0.002021961,,,,,,,,
0,0,0,0,0,0,0.000192552,,,,,,,,
1,0,1,1,0,1,0.015146816,,,,,,,,
0,1,1,0,1,1,0.013664998,,,,,,,,
1,1,1,1,1,1,0.025156412,,,,,,,,
1,1,1,1,1,1,0.02162122,,,,,,,,
1,1,0,1,1,0,0.004716304,,,,,,,,
0,1,0,0,1,0,0.002671242,,,,,,,,
0,1,1,0,1,1,0.001465083,,,,,,,,
1,1,1,1,1,1,0.016400604,,,,,,,,
0,1,0,0,1,0,0.020124143,,,,,,,,
0,0,0,0,0,0,0.009365222,,,,,,,,
0,1,0,0,1,0,0.002037508,,,,,,,,
0,0,0,0,0,0,0.008046567,,,,,,,,
0,0,0,0,0,0,0.056693178,,,,,,,,
0,1,1,0,1,1,0.030090204,,,,,,,,
0,0,1,0,0,1,0.011851149,,,,,,,,
0,0,0,0,0,0,0.039493404,,,,,,,,
1,1,1,1,1,1,0.012696061,,,,,,,,
1,1,1,0,1,1,0.014406609,,,,,,,,
0,1,1,0,1,1,0.008031642,,,,,,,,
1,0,0,1,0,0,0.002367231,,,,,,,,
1,1,1,1,1,1,0.006630402,,,,,,,,
1,0,0,0,0,1,0.003825954,,,,,,,,
0,1,1,0,1,1,0.00630196,,,,,,,,
0,1,1,0,1,1,0.0207965,,,,,,,,
0,0,0,0,0,0,0.025504036,,,,,,,,
0,1,0,0,0,1,0.08104267,,,,,,,,
1,1,1,1,1,1,0.007391313,,,,,,,,
0,0,0,0,0,0,0.03243313,,,,,,,,
0,1,1,0,1,1,0.001182727,,,,,,,,
0,0,0,0,0,0,0.001936525,,,,,,,,
1,0,1,1,0,1,0.001295904,,,,,,,,
0,0,1,0,0,1,0.003631638,,,,,,,,
1,0,0,0,0,1,0.067333706,,,,,,,,
0,1,1,0,1,1,0.001815885,,,,,,,,
0,0,1,0,0,1,0.012355382,,,,,,,,
0,1,0,0,1,0,0.08524436,,,,,,,,
0,1,1,0,0,1,8.00E-05,,,,,,,,
0,0,1,0,0,1,0.027449474,,,,,,,,
0,1,0,0,1,0,0.08395024,,,,,,,,
0,1,1,0,1,1,0.022917785,,,,,,,,
0,0,1,0,0,1,0.008843515,,,,,,,,
1,1,0,1,1,0,0.011648618,,,,,,,,
0,1,0,0,0,1,0.003722669,,,,,,,,
1,1,0,1,1,0,0.05782672,,,,,,,,
0,1,0,0,1,0,0.012853279,,,,,,,,
1,1,1,1,1,1,0.015243359,,,,,,,,
1,1,1,1,1,1,0.020344676,,,,,,,,
1,0,1,1,0,1,0.036887575,,,,,,,,
0,1,0,0,1,0,0.009941232,,,,,,,,
1,0,1,1,0,1,0.08937801,,,,,,,,
1,0,1,1,0,1,0.048975624,,,,,,,,
1,0,1,1,0,1,0.007771521,,,,,,,,
1,1,1,1,1,0,0.000113916,,,,,,,,
0,1,1,0,1,1,0.020302556,,,,,,,,
0,0,1,0,0,1,0.012736973,,,,,,,,
1,1,1,1,1,1,0.05258056,,,,,,,,
1,0,1,1,0,1,0.010027302,,,,,,,,
0,1,1,0,1,1,0.004696271,,,,,,,,
0,0,1,0,0,1,0.003772937,,,,,,,,
0,0,1,0,0,1,0.021372719,,,,,,,,
0,1,1,0,1,1,0.003346361,,,,,,,,
1,1,0,1,1,0,0.005435662,,,,,,,,
1,1,0,0,0,1,0.003568655,,,,,,,,
0,0,0,0,0,0,0.008353812,,,,,,,,
0,1,0,0,1,0,0.021552825,,,,,,,,
0,1,1,0,1,1,0.003537931,,,,,,,,
0,1,1,0,1,1,0.014602296,,,,,,,,
0,1,1,0,1,1,0.008901434,,,,,,,,
1,0,0,1,0,0,0.08035169,,,,,,,,
0,1,0,0,0,1,0.003281504,,,,,,,,
0,0,0,0,0,0,0.003721267,,,,,,,,
0,1,1,0,1,1,0.000432948,,,,,,,,
0,0,1,0,0,1,0.02713202,,,,,,,,
0,1,1,0,1,1,0.00909071,,,,,,,,
0,0,1,0,0,1,0.001415226,,,,,,,,
0,1,1,0,0,1,0.11909017,,,,,,,,
1,0,0,0,0,1,0.00391777,,,,,,,,
1,1,1,0,1,1,0.02273638,,,,,,,,
0,1,1,0,1,1,0.0545313,,,,,,,,
0,1,0,0,1,0,0.07645928,,,,,,,,
0,1,0,0,0,1,0.067401856,,,,,,,,
1,0,0,0,0,1,0.003680142,,,,,,,,
1,0,0,1,0,0,0.007426945,,,,,,,,
1,0,1,1,0,1,0.000877155,,,,,,,,
0,0,1,0,0,1,0.008614433,,,,,,,,
0,0,0,0,0,0,0.029173926,,,,,,,,
0,0,0,0,0,0,0.006465567,,,,,,,,
0,0,0,0,0,0,0.014907263,,,,,,,,
0,0,1,0,0,1,0.008936874,,,,,,,,
0,0,1,0,0,1,0.06676392,,,,,,,,
1,0,0,0,0,0,0.020086056,,,,,,,,
0,0,1,0,0,1,0.003830296,,,,,,,,
1,0,0,1,0,0,0.030898957,,,,,,,,
1,1,1,1,1,1,0.023938555,,,,,,,,
1,0,0,1,0,0,0.032845788,,,,,,,,
0,0,0,0,0,0,0.047412157,,,,,,,,
1,0,0,0,0,1,0.003654441,,,,,,,,
0,1,0,0,1,0,0.012966101,,,,,,,,
1,1,1,1,1,1,6.57E-05,,,,,,,,
0,0,0,1,0,0,0.012955486,,,,,,,,
1,0,0,1,0,0,0.013371422,,,,,,,,
0,0,0,0,0,1,0.06708038,,,,,,,,
1,1,0,1,1,0,0.036355432,,,,,,,,
0,0,0,0,0,0,9.32E-05,,,,,,,,
1,0,0,0,0,1,0.003050974,,,,,,,,
0,0,0,0,0,0,0.015002515,,,,,,,,
1,0,0,1,0,0,0.021045716,,,,,,,,
1,0,0,1,0,0,0.028673923,,,,,,,,
0,0,1,0,0,1,0.001311112,,,,,,,,
0,0,1,0,0,1,0.02304729,,,,,,,,
0,0,0,0,0,0,0.009395264,,,,,,,,
0,1,1,0,1,1,0.006761388,,,,,,,,
0,0,1,0,0,1,0.010310466,,,,,,,,
0,1,0,0,1,0,0.015746018,,,,,,,,
0,0,0,0,0,0,0.001607049,,,,,,,,
0,0,1,0,0,1,0.022627931,,,,,,,,
0,0,0,0,0,0,0.007353437,,,,,,,,
0,1,0,0,1,0,0.006891402,,,,,,,,
0,0,0,0,0,0,0.001773345,,,,,,,,
1,0,1,1,0,1,0.000433321,,,,,,,,
0,1,1,0,0,1,3.41E-05,,,,,,,,
0,0,1,0,0,1,0.000654722,,,,,,,,
0,1,0,0,1,0,0.012885977,,,,,,,,
0,1,1,0,1,1,0.000581728,,,,,,,,
1,0,0,0,0,0,0.09903806,,,,,,,,
0,0,0,0,0,0,0.031525407,,,,,,,,
0,1,0,0,1,0,0.01665797,,,,,,,,
1,0,0,1,0,0,0.007379344,,,,,,,,
1,1,1,0,0,1,0.06655854,,,,,,,,
0,1,1,0,1,1,0.000308349,,,,,,,,
0,1,1,0,1,1,0.01851491,,,,,,,,
0,0,1,0,0,1,0.12207882,,,,,,,,
1,0,0,0,0,1,0.003712641,,,,,,,,
0,1,0,0,1,0,0.031984538,,,,,,,,
1,0,1,0,0,1,0.003767836,,,,,,,,
1,0,0,1,0,0,0.015118966,,,,,,,,
1,0,1,1,0,1,0.010581383,,,,,,,,
0,0,0,0,0,0,0.011838491,,,,,,,,
0,0,0,0,0,0,0.000445365,,,,,,,,
0,1,1,0,0,1,0.003745758,,,,,,,,
1,1,1,1,1,1,0.017874146,,,,,,,,
1,1,1,1,1,1,0.016387653,,,,,,,,
1,1,1,1,1,1,0.00688433,,,,,,,,
0,0,1,0,0,1,0.011247592,,,,,,,,
1,0,0,0,0,1,0.003827924,,,,,,,,
0,1,1,0,0,1,0.003719972,,,,,,,,
1,0,1,0,1,1,2.95E-05,,,,,,,,
1,1,0,1,1,0,0.020076081,,,,,,,,
1,1,0,1,1,0,0.072426766,,,,,,,,
0,0,1,0,0,1,7.51E-05,,,,,,,,
0,1,1,0,1,1,0.008841791,,,,,,,,
0,1,0,0,1,0,0.046613965,,,,,,,,
0,0,0,0,0,1,0.003794471,,,,,,,,
0,0,1,0,0,1,0.06109748,,,,,,,,
0,0,1,0,0,1,0.001333169,,,,,,,,
0,1,1,0,0,1,0.21051626,,,,,,,,
0,1,0,0,1,0,0.07434381,,,,,,,,
1,0,0,1,0,0,0.019935898,,,,,,,,
0,0,1,0,0,1,0.034427397,,,,,,,,
0,0,1,0,0,1,0.06740816,,,,,,,,
0,0,1,0,0,1,0.017357752,,,,,,,,
0,0,0,0,0,0,0.003355906,,,,,,,,
0,1,1,0,1,1,0.017296579,,,,,,,,
1,1,0,1,1,0,0.039961662,,,,,,,,
0,0,1,0,0,1,0.005119208,,,,,,,,
0,0,0,0,0,0,0.005113387,,,,,,,,
1,0,1,1,0,1,0.026135923,,,,,,,,
0,1,0,0,0,1,0.003288145,,,,,,,,
0,0,0,0,0,0,0.014892388,,,,,,,,
0,1,0,0,1,0,0.009123695,,,,,,,,
0,1,1,0,1,1,0.019196957,,,,,,,,
0,0,0,0,0,0,0.001131717,,,,,,,,
0,0,1,0,0,1,0.01293208,,,,,,,,
0,0,1,0,0,1,0.004680655,,,,,,,,
1,1,1,1,1,1,0.004053318,,,,,,,,
0,0,1,0,0,1,0.000330567,,,,,,,,
1,1,1,0,1,1,0.123144075,,,,,,,,
0,0,1,0,0,1,0.014902771,,,,,,,,
0,0,1,0,0,1,0.029149871,,,,,,,,
0,1,1,0,1,1,0.022367595,,,,,,,,
1,0,1,1,0,1,0.014280271,,,,,,,,
0,0,1,0,0,1,0.015434417,,,,,,,,
0,0,0,0,0,0,0.010178681,,,,,,,,
0,0,0,0,0,0,0.012421262,,,,,,,,
0,0,1,0,0,1,0.04282091,,,,,,,,
0,1,0,0,1,0,0.00053079,,,,,,,,
0,1,0,0,1,0,0.00736164,,,,,,,,
1,0,0,0,0,1,0.002925283,,,,,,,,
0,0,0,0,0,0,0.00942254,,,,,,,,
0,0,1,0,0,1,0.06820157,,,,,,,,
0,1,1,0,1,1,0.03865251,,,,,,,,
1,0,0,1,0,0,0.018159075,,,,,,,,
1,1,0,1,1,0,0.03597649,,,,,,,,
0,0,0,0,0,1,0.117172204,,,,,,,,
1,1,0,1,1,0,0.012115258,,,,,,,,
0,0,0,0,0,0,0.008600651,,,,,,,,
0,0,0,0,0,0,0.012324903,,,,,,,,
0,1,1,0,1,1,0.005103682,,,,,,,,
0,1,1,0,1,1,0.026552934,,,,,,,,
1,0,1,1,0,1,0.00277023,,,,,,,,
1,1,0,0,0,1,0.003282679,,,,,,,,
0,0,0,0,0,0,0.010933932,,,,,,,,
1,0,0,1,0,0,0.013844972,,,,,,,,
1,0,0,1,0,1,3.33E-05,,,,,,,,
0,0,1,0,0,1,0.000826701,,,,,,,,
1,1,1,0,0,1,0.00378299,,,,,,,,
0,1,1,0,0,1,0.003703304,,,,,,,,
0,0,1,0,0,1,0.003933739,,,,,,,,
0,0,1,0,0,1,0.003384258,,,,,,,,
0,1,1,0,1,1,0.010340543,,,,,,,,
0,0,0,0,0,0,0.036247306,,,,,,,,
1,0,1,1,0,1,0.004534573,,,,,,,,
0,0,0,0,0,0,0.040470105,,,,,,,,
0,1,1,0,1,1,0.016844295,,,,,,,,
1,1,1,0,0,1,0.003864068,,,,,,,,
1,1,0,1,1,0,0.009276233,,,,,,,,
0,0,0,0,0,0,0.004111842,,,,,,,,
0,1,1,0,0,1,0.06681647,,,,,,,,
0,0,1,0,0,1,0.012615807,,,,,,,,
0,1,1,0,1,1,0.003329823,,,,,,,,
1,1,1,1,1,1,0.009077905,,,,,,,,
1,1,0,1,1,0,0.002962868,,,,,,,,
0,1,1,0,0,1,0.06696172,,,,,,,,
0,1,0,0,1,0,0.021981668,,,,,,,,
1,1,1,0,0,1,0.00379361,,,,,,,,
0,0,1,0,0,1,0.000706334,,,,,,,,
1,0,1,1,0,1,0.000303104,,,,,,,,
0,1,0,0,1,0,0.000392959,,,,,,,,
1,1,0,1,1,0,0.015204556,,,,,,,,
1,0,1,1,0,1,0.013005924,,,,,,,,
0,0,1,0,0,1,0.049594134,,,,,,,,
1,0,1,1,0,1,0.010360122,,,,,,,,
0,0,1,0,0,1,0.01803189,,,,,,,,
0,1,1,0,1,1,0.002526897,,,,,,,,
0,1,1,0,1,1,0.018156745,,,,,,,,
1,0,1,0,0,1,0.000917716,,,,,,,,
0,1,0,0,1,0,0.04719502,,,,,,,,
0,1,1,0,1,1,0.032644596,,,,,,,,
1,1,0,1,1,0,0.019016793,,,,,,,,
1,1,1,1,1,1,0.006476251,,,,,,,,
0,0,0,0,0,1,4.37E-05,,,,,,,,
0,0,1,0,0,1,0.067645974,,,,,,,,
1,1,1,1,1,1,0.008586949,,,,,,,,
0,0,0,0,0,0,0.012880901,,,,,,,,
1,0,1,1,0,1,0.004982264,,,,,,,,
0,0,0,0,0,0,0.021318521,,,,,,,,
0,0,1,0,0,1,0.003582972,,,,,,,,
0,0,0,0,0,0,0.013341274,,,,,,,,
1,1,1,0,0,1,0.00264825,,,,,,,,
0,0,1,0,0,1,0.009275325,,,,,,,,
1,0,0,1,0,0,0.008176615,,,,,,,,
0,1,0,0,1,0,0.041170124,,,,,,,,
1,0,1,1,0,1,0.010826323,,,,,,,,
1,1,1,1,1,1,0.018057734,,,,,,,,
0,0,0,0,0,0,0.00667892,,,,,,,,
1,0,0,1,0,0,0.019275183,,,,,,,,
0,1,1,0,1,1,0.011071977,,,,,,,,
0,1,1,0,1,1,0.005838832,,,,,,,,
1,1,1,1,1,1,0.010771372,,,,,,,,
0,0,1,0,0,1,0.042110413,,,,,,,,
1,1,0,0,0,1,0.003875321,,,,,,,,
1,1,1,1,1,1,0.028183607,,,,,,,,
0,0,1,0,0,1,0.011606145,,,,,,,,
1,0,0,1,0,0,0.016408335,,,,,,,,
0,0,0,0,0,0,0.016833661,,,,,,,,
0,1,0,0,1,0,0.006670728,,,,,,,,
0,0,1,0,0,1,0.0473984,,,,,,,,
0,1,1,0,1,1,0.019787634,,,,,,,,
0,1,1,0,0,1,0.003741599,,,,,,,,
0,1,1,0,1,1,0.02453118,,,,,,,,
0,1,1,0,1,1,0.010829155,,,,,,,,
0,0,0,0,0,0,0.009295348,,,,,,,,
0,0,1,0,0,1,0.000114511,,,,,,,,
0,0,1,0,0,1,0.029890645,,,,,,,,
1,1,1,1,0,1,9.78E-05,,,,,,,,
0,1,1,0,1,1,0.043619875,,,,,,,,
1,0,1,1,0,1,0.03611926,,,,,,,,
0,0,0,0,0,0,0.00146101,,,,,,,,
1,0,0,0,0,0,0.02494617,,,,,,,,
0,1,1,0,1,1,0.006602937,,,,,,,,
0,0,1,0,0,1,0.028693482,,,,,,,,
0,0,1,0,0,1,0.009856276,,,,,,,,
0,1,0,0,1,0,0.02270947,,,,,,,,
1,0,0,1,0,0,0.04738052,,,,,,,,
0,0,0,0,0,0,0.001195958,,,,,,,,
0,0,1,0,0,1,0.005398428,,,,,,,,
0,1,0,0,1,0,0.00616015,,,,,,,,
0,0,1,0,0,1,0.000702688,,,,,,,,
1,0,0,0,0,1,0.003158932,,,,,,,,
0,0,0,0,0,1,0.067254156,,,,,,,,
0,0,0,0,0,0,0.03077486,,,,,,,,
0,1,1,0,1,1,0.016454792,,,,,,,,
1,1,0,1,1,1,0.001874463,,,,,,,,
1,1,1,0,0,1,0.003028122,,,,,,,,
1,1,0,0,0,1,0.06655086,,,,,,,,
0,1,1,0,1,1,0.08716298,,,,,,,,
1,0,0,1,0,0,0.024607087,,,,,,,,
0,1,0,0,1,0,0.012756289,,,,,,,,
0,0,1,0,0,1,8.68E-05,,,,,,,,
1,0,0,1,0,0,0.004621163,,,,,,,,
0,1,1,0,1,1,0.005497376,,,,,,,,
1,0,1,1,0,1,0.000939527,,,,,,,,
0,0,1,0,0,1,0.003158397,,,,,,,,
0,1,1,0,1,1,0.008150675,,,,,,,,
0,0,1,0,0,1,0.018519934,,,,,,,,
1,0,0,1,0,0,0.001370346,,,,,,,,
0,0,0,0,0,0,0.016716866,,,,,,,,
1,1,1,1,1,1,0.018722797,,,,,,,,
0,1,1,0,1,1,0.008375469,,,,,,,,
0,1,0,0,1,0,0.03251538,,,,,,,,
0,0,0,0,0,0,0.019280292,,,,,,,,
0,1,1,0,1,1,0.003220208,,,,,,,,
1,0,0,0,0,1,0.003281111,,,,,,,,
0,1,1,0,1,1,0.038370013,,,,,,,,
1,1,0,0,0,1,0.003374785,,,,,,,,
0,1,1,0,1,1,0.01710185,,,,,,,,
1,0,0,1,0,0,0.009387569,,,,,,,,
