gender_gt,income_gt,education_gt,gender_pred,income_pred,education_pred,MSE_Loss,,,,,,,,
1,1,1,1,1,1,0.019845417,,,,,,,,
0,1,0,0,1,0,0.012520986,,,,,,,,
0,1,0,0,1,0,0.04344665,,,,,,,,
1,1,1,0,0,1,0.063480794,,,,,,,,
1,1,1,1,1,1,0.04282306,,,,,,,,
0,0,1,0,0,1,0.063012496,,,,,,,,
0,0,1,0,0,1,0.12740168,,,,,,,,
1,1,0,0,1,1,4.55E-05,,,,,,,,
0,1,0,0,1,0,0.058757324,,,,,,,,
0,1,1,0,1,1,0.0670003,,,,,,,,
1,1,0,0,0,1,0.033272516,,,,,,,,
0,0,1,0,1,1,0.024553185,,,,,,,,
0,1,1,0,1,1,0.036419105,,,,,,,,
1,1,0,1,1,0,0.003884622,,,,,,,,
0,0,1,0,0,1,0.05343521,,,,,,,,
0,0,1,0,0,1,0.044692326,,,,,,,,
1,1,0,0,1,1,6.79E-05,,,,,,,,
0,0,1,0,0,1,0.049015056,,,,,,,,
0,1,1,0,1,1,0.005028184,,,,,,,,
0,0,1,0,0,1,0.06525107,,,,,,,,
1,0,0,0,0,1,0.025043674,,,,,,,,
1,0,1,0,0,1,0.001810268,,,,,,,,
0,0,1,0,0,1,0.08986524,,,,,,,,
1,1,1,1,1,1,0.1438608,,,,,,,,
0,0,1,0,0,1,0.04646555,,,,,,,,
0,0,1,0,0,1,0.003766872,,,,,,,,
0,0,0,0,0,0,0.090635136,,,,,,,,
0,0,1,0,0,1,0.0045967,,,,,,,,
1,0,1,0,0,1,0.004502606,,,,,,,,
0,0,0,0,0,1,0.004511775,,,,,,,,
1,1,1,0,0,1,0.00435113,,,,,,,,
0,0,1,0,0,1,0.019539151,,,,,,,,
0,1,0,0,1,0,0.07793188,,,,,,,,
1,1,1,1,1,1,0.024529893,,,,,,,,
1,0,1,1,0,0,0.3094249,,,,,,,,
1,0,0,1,0,0,0.034663495,,,,,,,,
1,1,0,1,1,0,0.087978736,,,,,,,,
1,0,1,1,0,1,0.14294225,,,,,,,,
1,0,1,0,0,1,0.004285118,,,,,,,,
0,1,1,0,0,1,0.086254254,,,,,,,,
0,0,1,0,0,1,0.4610235,,,,,,,,
1,1,0,0,0,1,0.06459467,,,,,,,,
0,0,1,0,0,1,0.062517814,,,,,,,,
1,0,0,0,0,1,0.004659259,,,,,,,,
1,0,0,0,0,0,0.007680032,,,,,,,,
0,1,1,0,1,1,0.008706578,,,,,,,,
0,0,0,0,0,0,0.05066369,,,,,,,,
0,0,0,0,0,0,0.02710637,,,,,,,,
0,1,0,1,1,0,0.030581288,,,,,,,,
1,0,0,0,0,1,0.07824871,,,,,,,,
0,0,0,0,0,0,0.03107395,,,,,,,,
0,0,0,0,0,0,0.014265073,,,,,,,,
1,0,0,1,0,0,0.446267,,,,,,,,
0,1,0,0,1,0,0.010853291,,,,,,,,
1,1,1,1,1,1,0.004785486,,,,,,,,
0,0,0,0,0,0,0.036945585,,,,,,,,
1,1,1,1,1,1,0.04659348,,,,,,,,
1,0,0,0,0,1,0.06293463,,,,,,,,
0,1,0,0,1,0,0.06451315,,,,,,,,
1,0,0,0,0,1,0.004606491,,,,,,,,
0,1,1,0,1,1,0.03766471,,,,,,,,
1,1,1,1,1,1,0.130858,,,,,,,,
0,0,0,0,0,0,0.007532907,,,,,,,,
1,0,1,0,0,1,0.018212184,,,,,,,,
0,1,1,0,1,1,0.046865195,,,,,,,,
1,0,1,1,0,1,0.004769514,,,,,,,,
0,1,0,0,0,0,0.11815433,,,,,,,,
0,0,1,0,0,1,0.1733568,,,,,,,,
0,1,0,0,1,0,0.030895779,,,,,,,,
0,1,1,0,1,1,0.015143664,,,,,,,,
0,0,0,0,0,0,0.096287325,,,,,,,,
0,0,0,1,0,0,0.05154484,,,,,,,,
0,0,0,0,0,0,0.22508137,,,,,,,,
0,0,1,0,0,1,0.043918557,,,,,,,,
0,0,1,0,0,1,0.11990128,,,,,,,,
1,0,0,0,1,1,0.02012413,,,,,,,,
0,0,0,0,0,1,0.004473042,,,,,,,,
0,0,0,1,0,1,0.03167291,,,,,,,,
0,1,1,0,1,1,0.08470283,,,,,,,,
0,0,0,0,0,1,0.004483855,,,,,,,,
0,1,1,0,1,1,0.012487825,,,,,,,,
0,0,0,0,0,0,0.07034776,,,,,,,,
0,0,1,0,0,1,0.007704407,,,,,,,,
0,0,1,0,0,1,0.06375913,,,,,,,,
0,0,1,0,0,1,0.004647576,,,,,,,,
0,0,1,0,0,1,0.002747817,,,,,,,,
0,0,0,0,0,0,0.18882194,,,,,,,,
0,0,1,0,0,1,0.06848528,,,,,,,,
0,1,1,0,1,1,0.03616767,,,,,,,,
0,1,1,0,1,1,0.001953518,,,,,,,,
1,1,1,0,1,1,0.000120515,,,,,,,,
1,1,1,1,1,1,0.06471973,,,,,,,,
0,1,0,0,1,0,0.012737844,,,,,,,,
0,0,1,0,0,1,0.1520785,,,,,,,,
0,1,0,0,0,1,0.003972877,,,,,,,,
0,0,0,0,0,1,0.063189,,,,,,,,
1,0,0,1,0,0,0.0001973,,,,,,,,
1,1,1,0,1,1,0.13038015,,,,,,,,
1,0,0,1,0,1,0.12096159,,,,,,,,
1,0,0,0,0,1,0.10590189,,,,,,,,
0,1,1,0,1,1,0.06899804,,,,,,,,
0,0,0,1,0,0,0.088795274,,,,,,,,
0,1,1,0,1,1,0.018206244,,,,,,,,
0,0,1,0,0,1,0.004580325,,,,,,,,
0,0,0,0,0,0,0.042062383,,,,,,,,
0,0,1,0,0,1,0.06350871,,,,,,,,
0,0,1,0,0,1,0.004541856,,,,,,,,
0,0,0,0,0,0,0.07932559,,,,,,,,
1,1,0,1,1,0,0.09160423,,,,,,,,
0,1,1,0,1,1,0.11099971,,,,,,,,
1,0,1,1,0,1,0.1435521,,,,,,,,
0,0,1,0,0,1,0.30395016,,,,,,,,
1,0,1,0,0,1,0.023031762,,,,,,,,
1,0,1,1,0,1,0.1214677,,,,,,,,
1,1,1,1,1,1,0.050928134,,,,,,,,
0,1,1,0,1,1,0.05098109,,,,,,,,
0,0,1,0,0,1,0.06059512,,,,,,,,
1,0,0,1,0,0,0.026240943,,,,,,,,
0,1,0,0,1,0,0.09416249,,,,,,,,
0,1,0,0,1,0,0.11706615,,,,,,,,
0,0,0,0,0,0,0.014784566,,,,,,,,
1,1,1,0,0,1,0.003947471,,,,,,,,
1,0,1,1,0,1,0.10169981,,,,,,,,
0,0,1,1,0,1,0.011294999,,,,,,,,
0,0,1,0,0,1,0.008512832,,,,,,,,
0,1,1,0,1,1,0.003173404,,,,,,,,
0,0,1,0,0,1,0.004633985,,,,,,,,
1,0,1,1,0,1,0.00240308,,,,,,,,
0,0,0,0,0,0,0.039912395,,,,,,,,
0,1,1,0,1,1,0.007993393,,,,,,,,
1,0,1,1,0,1,0.003281942,,,,,,,,
1,0,1,1,0,1,0.011386381,,,,,,,,
0,1,1,0,1,1,0.029856045,,,,,,,,
0,0,1,0,0,1,0.15207879,,,,,,,,
0,0,0,0,0,0,0.036988683,,,,,,,,
0,1,1,0,1,1,0.016002776,,,,,,,,
1,0,1,1,0,1,0.001660066,,,,,,,,
0,0,1,0,0,1,0.089716196,,,,,,,,
1,1,1,1,1,1,0.092460364,,,,,,,,
1,0,1,1,1,1,0.069771975,,,,,,,,
1,1,1,0,1,1,0.07211442,,,,,,,,
0,0,1,0,0,1,0.12558188,,,,,,,,
0,1,0,0,0,1,0.004540057,,,,,,,,
0,0,0,0,0,0,0.06522495,,,,,,,,
1,1,1,1,1,1,0.006522363,,,,,,,,
0,1,1,0,0,1,0.000152693,,,,,,,,
0,0,0,0,0,1,0.004571194,,,,,,,,
1,0,0,1,0,0,0.09929977,,,,,,,,
1,1,0,1,1,0,0.004928252,,,,,,,,
0,0,0,0,0,0,0.012266707,,,,,,,,
1,0,0,1,0,0,0.022914402,,,,,,,,
0,0,0,0,0,0,0.23248269,,,,,,,,
1,1,0,1,1,0,0.016058274,,,,,,,,
0,0,1,0,0,1,0.003292335,,,,,,,,
0,0,1,0,0,1,0.13661394,,,,,,,,
1,0,1,0,0,1,0.06358391,,,,,,,,
0,0,1,0,0,1,0.004334341,,,,,,,,
0,1,0,0,1,0,0.020447541,,,,,,,,
0,1,1,0,1,1,0.022885911,,,,,,,,
0,1,0,0,1,0,0.026771441,,,,,,,,
1,1,1,0,1,1,0.15192695,,,,,,,,
0,0,0,0,0,0,0.078760564,,,,,,,,
0,1,0,0,1,0,0.019389179,,,,,,,,
0,1,1,0,0,1,4.06E-05,,,,,,,,
1,0,1,0,0,1,0.06510804,,,,,,,,
1,0,0,0,0,1,0.004605341,,,,,,,,
0,0,0,1,0,0,0.029845348,,,,,,,,
0,0,1,0,0,1,0.029262383,,,,,,,,
1,1,0,1,1,0,0.16629629,,,,,,,,
1,1,0,0,1,0,0.034192227,,,,,,,,
0,0,0,1,0,0,0.026044497,,,,,,,,
1,1,1,1,0,1,0.025220012,,,,,,,,
0,1,0,0,1,0,0.12583256,,,,,,,,
1,0,1,1,0,1,0.028563255,,,,,,,,
0,0,0,0,0,0,0.015317183,,,,,,,,
0,0,0,0,0,0,0.036141094,,,,,,,,
1,0,0,1,0,0,0.16794552,,,,,,,,
1,0,0,0,0,1,0.004592444,,,,,,,,
1,0,0,0,0,0,0.049862485,,,,,,,,
1,1,1,0,0,1,0.13024823,,,,,,,,
0,0,1,0,0,1,0.004608612,,,,,,,,
1,0,0,1,0,0,0.12990564,,,,,,,,
0,0,1,0,0,1,0.009375663,,,,,,,,
0,1,0,0,1,0,0.056250382,,,,,,,,
0,1,1,0,1,1,0.10045231,,,,,,,,
0,0,1,0,0,1,0.116830304,,,,,,,,
1,1,1,0,0,1,0.004614832,,,,,,,,
0,1,0,0,1,1,0.026877712,,,,,,,,
0,1,1,0,0,1,0.06336797,,,,,,,,
0,0,1,0,0,1,0.001368203,,,,,,,,
1,0,0,0,0,1,0.004572784,,,,,,,,
1,0,0,0,0,0,0.19763274,,,,,,,,
1,0,0,0,0,1,0.06339258,,,,,,,,
0,0,1,0,0,1,0.00419227,,,,,,,,
1,1,0,1,1,0,0.10534519,,,,,,,,
0,1,1,0,1,1,0.02845724,,,,,,,,
1,1,1,1,1,1,0.05910438,,,,,,,,
0,1,1,1,1,1,0.07952105,,,,,,,,
1,1,1,1,1,1,0.11942716,,,,,,,,
1,1,1,1,1,1,0.02434056,,,,,,,,
0,0,1,0,0,1,0.07826347,,,,,,,,
1,1,0,0,0,1,0.033323005,,,,,,,,
0,1,1,0,0,1,0.004656219,,,,,,,,
0,1,0,1,1,1,0.002637015,,,,,,,,
1,1,1,1,1,1,0.17366265,,,,,,,,
0,1,1,0,1,1,0.016042026,,,,,,,,
1,0,0,1,0,0,0.10214213,,,,,,,,
0,0,1,0,0,1,0.004475498,,,,,,,,
1,1,0,1,1,0,0.16928314,,,,,,,,
0,0,0,0,0,0,0.052314788,,,,,,,,
0,0,1,0,0,1,0.099004954,,,,,,,,
1,1,1,0,0,1,0.034587234,,,,,,,,
1,0,1,1,0,1,0.02046871,,,,,,,,
0,0,0,0,0,1,0.004521767,,,,,,,,
0,1,0,0,1,0,0.042121228,,,,,,,,
1,1,1,0,1,1,0.023380997,,,,,,,,
0,0,1,0,0,1,0.015912365,,,,,,,,
0,1,1,0,1,0,0.07302143,,,,,,,,
1,0,0,0,0,1,0.004587337,,,,,,,,
0,0,0,0,0,0,0.17142488,,,,,,,,
1,0,0,0,0,0,0.03465135,,,,,,,,
1,1,1,1,1,1,0.01641493,,,,,,,,
0,0,1,0,0,1,0.004560271,,,,,,,,
0,0,0,0,0,0,0.11032016,,,,,,,,
1,1,0,1,1,0,0.035843924,,,,,,,,
0,1,1,0,1,1,0.015205635,,,,,,,,
0,1,0,0,1,0,0.028067214,,,,,,,,
1,0,0,0,0,1,0.004584894,,,,,,,,
0,1,1,0,1,1,0.05953162,,,,,,,,
1,0,0,1,0,0,0.12808706,,,,,,,,
0,0,1,1,1,1,0.028368263,,,,,,,,
0,0,1,0,0,1,0.0632318,,,,,,,,
0,1,1,0,1,1,0.002561897,,,,,,,,
0,1,1,0,1,1,0.06103994,,,,,,,,
0,1,0,0,1,0,0.004595588,,,,,,,,
0,0,1,0,0,1,0.22772421,,,,,,,,
0,0,0,0,0,0,0.11643323,,,,,,,,
1,1,1,1,1,1,0.03770451,,,,,,,,
0,0,1,0,0,1,0.08002352,,,,,,,,
1,0,1,1,0,1,0.105469525,,,,,,,,
1,1,0,1,1,0,0.026318524,,,,,,,,
0,1,0,0,1,0,0.07441801,,,,,,,,
0,0,0,0,0,0,0.08954074,,,,,,,,
0,0,1,0,0,1,0.003403245,,,,,,,,
1,1,0,1,1,0,0.013086473,,,,,,,,
0,0,1,0,0,1,0.026118135,,,,,,,,
0,1,1,0,1,1,0.064695954,,,,,,,,
0,0,1,0,0,1,0.015763974,,,,,,,,
1,0,0,1,0,0,0.002430881,,,,,,,,
0,0,0,0,0,0,0.005606302,,,,,,,,
1,0,0,0,0,0,0.05709256,,,,,,,,
0,1,0,0,1,1,4.81E-05,,,,,,,,
0,0,0,0,0,0,0.079493105,,,,,,,,
0,0,0,0,0,0,0.016958235,,,,,,,,
0,0,0,0,0,0,0.019171262,,,,,,,,
1,1,0,1,1,0,0.030735614,,,,,,,,
1,1,0,1,1,0,0.011224991,,,,,,,,
0,0,1,0,0,1,0.004584347,,,,,,,,
0,1,0,0,1,1,0.0695366,,,,,,,,
0,0,0,1,0,0,0.009218508,,,,,,,,
0,0,0,1,0,0,0.008061684,,,,,,,,
1,1,0,1,1,0,0.035647266,,,,,,,,
0,1,0,0,1,1,0.09034351,,,,,,,,
1,0,1,1,0,1,0.013538542,,,,,,,,
1,1,1,0,0,1,0.12475351,,,,,,,,
0,0,1,0,0,1,0.017512469,,,,,,,,
0,0,1,0,0,1,0.02245764,,,,,,,,
0,0,0,0,0,1,0.038480446,,,,,,,,
1,0,1,0,0,1,0.002167586,,,,,,,,
0,0,1,1,0,1,0.002908985,,,,,,,,
1,0,1,0,1,1,4.62E-05,,,,,,,,
0,1,1,0,0,1,0.000110162,,,,,,,,
0,0,0,0,0,0,0.02367097,,,,,,,,
1,1,0,1,1,0,0.061518822,,,,,,,,
0,0,1,1,1,1,0.069026105,,,,,,,,
0,1,1,0,1,1,0.002033216,,,,,,,,
0,0,0,0,0,1,0.004478922,,,,,,,,
0,0,1,0,0,1,0.004626065,,,,,,,,
0,0,0,0,0,0,0.006369889,,,,,,,,
0,0,1,0,0,1,0.00466995,,,,,,,,
1,1,1,0,0,1,0.004612488,,,,,,,,
0,0,0,0,0,0,0.021479018,,,,,,,,
1,1,1,1,1,1,0.02183168,,,,,,,,
1,1,0,1,1,0,0.01292416,,,,,,,,
1,0,0,0,0,1,0.004504305,,,,,,,,
1,1,0,1,1,0,0.12092703,,,,,,,,
1,0,0,0,0,1,0.004563673,,,,,,,,
1,0,1,1,0,1,0.024589155,,,,,,,,
0,0,0,0,1,1,0.000121214,,,,,,,,
0,0,0,0,0,0,0.029915063,,,,,,,,
0,1,1,0,1,1,0.039602112,,,,,,,,
1,0,0,0,0,0,0.27256492,,,,,,,,
1,1,1,0,1,1,5.25E-05,,,,,,,,
0,0,1,0,0,1,0.021294208,,,,,,,,
0,1,0,0,1,0,0.002980471,,,,,,,,
0,0,0,1,0,0,0.057324637,,,,,,,,
0,1,1,0,1,1,0.1529951,,,,,,,,
0,1,1,0,1,1,0.011744496,,,,,,,,
0,0,0,0,0,0,0.029370625,,,,,,,,
1,0,1,0,0,1,0.064452186,,,,,,,,
0,1,0,0,1,0,0.03231086,,,,,,,,
0,1,1,1,1,1,0.09243256,,,,,,,,
1,1,0,1,0,0,0.0260938,,,,,,,,
0,0,1,0,0,1,0.093717,,,,,,,,
0,1,0,0,1,0,0.06053777,,,,,,,,
0,0,0,1,0,0,0.022469234,,,,,,,,
0,0,0,0,0,0,0.11569228,,,,,,,,
1,1,0,1,1,0,0.027910318,,,,,,,,
1,0,1,1,0,1,0.06888024,,,,,,,,
1,1,1,1,1,1,0.003616018,,,,,,,,
0,0,1,0,0,1,0.13808352,,,,,,,,
0,0,0,0,0,0,0.017798059,,,,,,,,
0,0,1,0,0,1,0.30926055,,,,,,,,
0,0,1,0,0,1,0.02435656,,,,,,,,
1,0,0,1,0,0,0.0804609,,,,,,,,
1,1,1,0,1,1,0.04180072,,,,,,,,
0,0,1,0,0,1,0.006854896,,,,,,,,
0,1,0,0,1,0,0.001104176,,,,,,,,
1,1,0,0,0,0,0.139664,,,,,,,,
0,0,1,0,0,1,0.003949067,,,,,,,,
0,0,1,0,0,1,0.01938325,,,,,,,,
0,0,0,0,0,1,0.053724065,,,,,,,,
0,1,0,0,1,0,0.04263253,,,,,,,,
1,1,1,0,1,1,3.49E-05,,,,,,,,
1,0,1,0,0,1,0.015886737,,,,,,,,
0,1,0,0,1,0,0.0095633,,,,,,,,
0,0,1,0,0,1,0.003391013,,,,,,,,
0,0,1,0,0,1,0.048892025,,,,,,,,
0,0,0,0,0,0,0.008750889,,,,,,,,
0,1,1,0,1,1,0.004919022,,,,,,,,
0,0,0,0,0,0,0.1233087,,,,,,,,
0,1,1,0,1,1,0.031753104,,,,,,,,
1,1,1,1,1,1,0.026045678,,,,,,,,
0,1,1,0,1,1,0.027960397,,,,,,,,
0,0,0,0,0,0,0.003411744,,,,,,,,
0,0,0,0,0,0,0.08579093,,,,,,,,
1,0,0,1,0,0,0.015185579,,,,,,,,
0,0,1,0,0,1,0.14720155,,,,,,,,
1,1,0,0,1,0,3.86E-05,,,,,,,,
0,0,1,0,0,1,0.13526805,,,,,,,,
0,1,0,0,0,1,0.06343963,,,,,,,,
0,0,1,0,0,1,0.017667,,,,,,,,
0,1,0,0,1,0,0.0653434,,,,,,,,
0,0,1,0,0,1,0.01877532,,,,,,,,
0,1,1,0,1,1,0.059707597,,,,,,,,
0,0,0,0,0,0,0.074702546,,,,,,,,
1,0,0,0,0,0,0.000526797,,,,,,,,
0,1,0,0,1,0,0.009846071,,,,,,,,
0,1,1,0,1,1,0.02067756,,,,,,,,
0,0,1,0,0,1,0.004601283,,,,,,,,
1,1,1,0,1,1,3.06E-05,,,,,,,,
1,0,1,1,0,1,0.0747326,,,,,,,,
1,1,0,0,1,0,0.06895101,,,,,,,,
0,0,1,0,0,1,0.005436979,,,,,,,,
0,1,1,0,0,1,0.004551406,,,,,,,,
1,0,0,0,0,1,0.003665881,,,,,,,,
0,1,0,0,1,0,0.32343948,,,,,,,,
0,0,1,0,0,0,0.020611728,,,,,,,,
0,1,0,0,1,0,0.020705001,,,,,,,,
0,0,0,1,0,0,0.001783948,,,,,,,,
1,0,0,0,0,0,0.003839399,,,,,,,,
0,1,0,0,0,1,0.004607542,,,,,,,,
1,0,0,1,0,0,0.032592114,,,,,,,,
1,0,0,0,0,1,0.004544314,,,,,,,,
0,0,1,0,0,1,0.02647562,,,,,,,,
0,1,0,1,1,0,0.012387324,,,,,,,,
1,0,1,1,0,1,0.012183157,,,,,,,,
1,1,1,1,1,1,0.065305226,,,,,,,,
0,1,0,0,1,0,0.056598045,,,,,,,,
0,0,0,0,0,0,0.003493787,,,,,,,,
1,1,0,1,1,0,0.0679326,,,,,,,,
0,1,1,0,1,1,0.031919986,,,,,,,,
1,1,1,0,0,1,0.004636145,,,,,,,,
0,1,1,1,1,1,0.03576775,,,,,,,,
0,1,0,1,1,0,0.019498535,,,,,,,,
1,0,1,0,0,1,0.081034996,,,,,,,,
0,0,1,0,0,1,0.07519791,,,,,,,,
1,0,1,1,0,1,0.009060238,,,,,,,,
0,1,0,0,1,0,0.11111179,,,,,,,,
1,0,0,0,0,1,0.004397801,,,,,,,,
0,0,1,0,0,1,0.054929398,,,,,,,,
0,1,0,0,1,0,0.003116901,,,,,,,,
1,1,1,0,1,1,0.0417785,,,,,,,,
0,1,1,0,1,1,0.024886258,,,,,,,,
0,0,0,0,0,0,0.057703312,,,,,,,,
0,1,0,0,1,0,0.022421874,,,,,,,,
0,0,1,1,0,1,0.10137006,,,,,,,,
1,1,0,0,1,0,0.011551168,,,,,,,,
0,0,0,0,0,0,0.043437805,,,,,,,,
1,0,0,0,0,1,0.063541524,,,,,,,,
1,1,0,1,1,0,0.000503528,,,,,,,,
1,1,0,1,1,0,0.030856973,,,,,,,,
0,0,0,1,0,1,0.018202178,,,,,,,,
1,1,1,0,1,1,0.16816042,,,,,,,,
0,0,1,0,0,1,0.012037754,,,,,,,,
0,0,1,0,0,1,0.22409618,,,,,,,,
0,0,1,0,0,1,0.032783438,,,,,,,,
0,1,0,0,1,0,0.034378115,,,,,,,,
0,0,0,0,0,0,0.18796167,,,,,,,,
1,0,1,1,1,1,0.026815323,,,,,,,,
1,1,0,1,1,0,0.027921736,,,,,,,,
1,1,1,0,1,1,0.02639009,,,,,,,,
0,0,0,0,0,0,0.00764242,,,,,,,,
0,1,1,0,1,1,0.001674282,,,,,,,,
0,1,1,1,1,1,0.013674536,,,,,,,,
0,0,1,0,0,1,0.0100793,,,,,,,,
0,1,1,0,1,1,0.013652866,,,,,,,,
0,0,1,0,0,1,0.004580237,,,,,,,,
1,1,1,1,1,1,0.07477417,,,,,,,,
0,1,0,0,1,0,0.06870052,,,,,,,,
0,0,0,0,0,0,0.13564545,,,,,,,,
0,1,1,0,1,1,0.119712934,,,,,,,,
0,1,1,0,1,0,0.02881468,,,,,,,,
0,1,1,0,1,1,0.059616443,,,,,,,,
0,1,1,0,1,1,0.07365584,,,,,,,,
0,0,0,0,0,0,0.10997245,,,,,,,,
0,0,1,0,0,1,0.026084194,,,,,,,,
0,1,0,0,0,1,0.004483097,,,,,,,,
0,1,0,0,1,1,0.14108749,,,,,,,,
0,0,1,0,0,1,0.03963241,,,,,,,,
0,0,1,0,0,1,0.004696923,,,,,,,,
1,1,1,1,1,1,0.010847859,,,,,,,,
0,1,0,0,1,0,0.017257089,,,,,,,,
0,0,0,1,1,0,0.051742908,,,,,,,,
0,0,0,0,0,0,0.026547432,,,,,,,,
0,0,1,0,0,1,0.018134506,,,,,,,,
1,1,0,1,0,0,0.008702626,,,,,,,,
0,1,0,0,1,0,0.02820566,,,,,,,,
1,0,1,1,0,1,0.074029066,,,,,,,,
0,0,1,0,0,1,0.070622295,,,,,,,,
0,1,1,0,1,1,0.06317502,,,,,,,,
0,1,0,0,1,0,0.005495531,,,,,,,,
0,1,0,1,1,0,0.002505788,,,,,,,,
0,1,1,0,1,1,0.012987757,,,,,,,,
0,0,0,0,0,0,0.004183598,,,,,,,,
0,0,1,0,0,1,0.033857606,,,,,,,,
1,0,1,1,0,1,0.05268741,,,,,,,,
0,1,1,0,1,1,0.18276697,,,,,,,,
1,1,1,1,1,1,0.02434173,,,,,,,,
1,0,1,1,0,1,0.02804606,,,,,,,,
0,0,0,0,0,0,0.005484538,,,,,,,,
1,0,1,1,0,1,0.043371093,,,,,,,,
0,0,0,0,0,0,0.059433892,,,,,,,,
0,0,0,0,0,0,0.002212852,,,,,,,,
1,0,0,0,0,0,0.036982883,,,,,,,,
1,0,1,1,0,0,0.052406706,,,,,,,,
0,0,0,0,0,1,0.004524847,,,,,,,,
1,0,0,1,0,0,0.31870452,,,,,,,,
1,0,0,0,0,1,0.004629009,,,,,,,,
0,0,1,0,0,1,0.01679971,,,,,,,,
0,1,1,0,0,1,0.003958086,,,,,,,,
0,0,0,0,0,0,0.035749253,,,,,,,,
1,1,1,0,1,1,0.06478237,,,,,,,,
0,1,0,0,0,1,0.003943424,,,,,,,,
0,1,0,0,1,0,0.024434568,,,,,,,,
1,0,1,1,0,1,0.010328446,,,,,,,,
1,0,0,1,0,1,0.025534203,,,,,,,,
0,1,0,0,1,0,0.001406378,,,,,,,,
0,1,1,1,0,1,0.26027936,,,,,,,,
0,1,0,1,1,0,0.026844317,,,,,,,,
1,0,1,1,0,1,0.03603666,,,,,,,,
0,0,0,0,0,0,0.032969795,,,,,,,,
1,1,0,0,1,1,4.51E-05,,,,,,,,
1,1,1,0,1,1,0.05224425,,,,,,,,
1,0,1,1,0,1,0.048327133,,,,,,,,
0,0,1,0,0,1,0.004633449,,,,,,,,
1,1,1,0,1,1,4.66E-05,,,,,,,,
1,0,0,1,0,0,0.002176016,,,,,,,,
0,1,0,0,1,0,0.025119657,,,,,,,,
1,0,0,1,0,0,0.09512702,,,,,,,,
0,1,1,0,1,1,0.011248883,,,,,,,,
0,0,1,0,0,1,0.12383775,,,,,,,,
1,1,1,0,1,1,0.01131314,,,,,,,,
1,0,1,0,1,1,7.90E-05,,,,,,,,
0,1,0,0,1,0,0.16720724,,,,,,,,
0,0,0,0,0,0,0.041536655,,,,,,,,
0,1,1,0,1,1,0.036963955,,,,,,,,
0,0,1,0,0,1,0.10925432,,,,,,,,
1,1,0,1,1,0,0.032250866,,,,,,,,
1,1,0,0,1,1,4.27E-05,,,,,,,,
0,0,1,0,0,1,0.063818224,,,,,,,,
1,1,0,0,1,0,0.061120853,,,,,,,,
0,0,0,0,0,0,0.06498629,,,,,,,,
1,0,0,0,0,1,0.004507388,,,,,,,,
0,0,0,0,0,0,0.16616479,,,,,,,,
0,0,0,0,1,1,0.22191645,,,,,,,,
0,1,0,0,1,0,0.001263181,,,,,,,,
0,0,0,0,0,0,0.07248385,,,,,,,,
0,1,1,0,1,1,0.16224481,,,,,,,,
0,0,0,0,0,0,0.020016637,,,,,,,,
1,0,1,1,0,1,0.058490973,,,,,,,,
0,1,0,0,1,0,0.03423259,,,,,,,,
0,1,1,0,1,1,0.08379554,,,,,,,,
0,1,0,0,1,0,0.003809411,,,,,,,,
0,1,0,1,1,1,0.025160661,,,,,,,,
1,1,0,1,1,0,0.028423507,,,,,,,,
0,1,1,0,1,1,0.009125417,,,,,,,,
1,0,0,1,0,0,0.028873825,,,,,,,,
0,0,0,0,0,0,0.007154356,,,,,,,,
0,0,0,0,0,0,0.07114755,,,,,,,,
0,0,0,0,0,0,0.04260782,,,,,,,,
1,0,1,1,0,1,0.000444383,,,,,,,,
0,0,1,0,0,1,0.033703104,,,,,,,,
1,0,1,1,0,1,0.06616891,,,,,,,,
0,0,0,0,0,0,0.018945402,,,,,,,,
0,0,0,0,0,0,0.020086117,,,,,,,,
0,1,0,0,1,0,0.04752553,,,,,,,,
0,1,1,1,1,1,0.008346956,,,,,,,,
1,0,1,0,0,1,0.04330881,,,,,,,,
0,1,1,0,1,1,0.032689735,,,,,,,,
1,1,0,1,1,0,0.057035122,,,,,,,,
0,1,1,0,1,1,0.011350371,,,,,,,,
0,1,1,0,1,1,0.054333795,,,,,,,,
0,0,0,0,0,0,0.002951543,,,,,,,,
0,0,1,0,0,1,0.23613282,,,,,,,,
0,0,1,0,1,1,4.61E-05,,,,,,,,
1,1,0,1,1,0,0.04227047,,,,,,,,
1,1,0,0,1,1,3.23E-05,,,,,,,,
0,1,0,0,1,0,0.044603758,,,,,,,,
0,0,0,0,0,0,0.014689215,,,,,,,,
1,1,1,1,1,1,0.010542533,,,,,,,,
0,0,1,0,0,1,0.010921908,,,,,,,,
0,1,1,0,1,1,0.11611432,,,,,,,,
0,1,1,0,1,0,0.02622826,,,,,,,,
0,1,0,0,1,0,0.001269902,,,,,,,,
0,1,1,0,1,1,0.0373665,,,,,,,,
1,1,0,0,0,0,0.00505182,,,,,,,,
0,1,1,0,1,1,0.007936204,,,,,,,,
1,1,1,1,1,1,0.037161093,,,,,,,,
1,0,1,0,0,1,0.087338895,,,,,,,,
0,1,1,1,1,1,0.13996287,,,,,,,,
0,1,1,0,0,1,0.06321056,,,,,,,,
0,1,1,0,1,1,0.004845166,,,,,,,,
1,1,0,1,1,0,0.017737227,,,,,,,,
1,0,0,1,0,0,0.21652292,,,,,,,,
0,0,1,0,0,1,0.024260407,,,,,,,,
